Baseline 100%T,,sample1,,sample2,,sample3,,sample4,,sample5,,sample6,,sample7,,sample8,,sample9,,sample10,,sample11,,sample12,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
824,0.06575039029,824,0.005314205773,824,0.005316616967,824,0.0054140836,824,0.007030250039,824,0.008816445246,824,0.01102378312,824,0.01202792395,824,0.01210832875,824,0.01251212228,824,0.01266102679,824,0.01241848432,824,0.01224252954,
823,0.06529125571,823,0.004929429851,823,0.00553849712,823,0.00558244111,823,0.007234135643,823,0.009061556309,823,0.01135630719,823,0.0122907795,823,0.01221377496,823,0.01261164434,823,0.01278452203,823,0.0125724189,823,0.01231722254,
822,0.06507980824,822,0.005222420674,822,0.005518126301,822,0.005602919962,822,0.007200630382,822,0.00935742911,822,0.01135713141,822,0.01252467185,822,0.01240926795,822,0.0127220368,822,0.01291090529,822,0.01251497306,822,0.01237893011,
821,0.06468196958,821,0.005754982587,821,0.005794829689,821,0.005905890837,821,0.007525156718,821,0.009823829867,821,0.01160073094,821,0.01258566231,821,0.01302622911,821,0.01325632818,821,0.01347183622,821,0.0131142633,821,0.01306704246,
820,0.06462762505,820,0.005665857811,820,0.005727073178,820,0.005893820431,820,0.007611475885,820,0.009807651863,820,0.0115555888,820,0.01256946102,820,0.01290725172,820,0.0132593438,820,0.01319767162,820,0.01309302635,820,0.01307672635,
819,0.06440031528,819,0.005878759082,819,0.006000209134,819,0.005933916662,819,0.007681292482,819,0.009994541295,819,0.01159865689,819,0.01283640414,819,0.01324285101,819,0.01331766229,819,0.01351565588,819,0.0131151434,819,0.013098469,
818,0.06413085014,818,0.006071709562,818,0.006121456623,818,0.006107910071,818,0.007908971049,818,0.01024890691,818,0.01210321765,818,0.01306754909,818,0.01340826415,818,0.01365221571,818,0.01368509978,818,0.01340898499,818,0.0133812204,
817,0.06409763545,817,0.006243132055,817,0.006221861579,817,0.006223463453,817,0.007871802896,817,0.01045141928,817,0.01208221726,817,0.01296725683,817,0.01323575154,817,0.01368592866,817,0.01351143606,817,0.01333309058,817,0.01328862179,
816,0.06369110197,816,0.006609703414,816,0.006242318079,816,0.006294028368,816,0.008127643727,816,0.01080226712,816,0.01210854203,816,0.01327087358,816,0.0138096083,816,0.01410036441,816,0.01426235959,816,0.01390044671,816,0.01365138777,
815,0.06387042254,815,0.006402354222,815,0.00611520838,815,0.0063495012,815,0.008087767288,815,0.0107400408,815,0.01213438809,815,0.0130975619,815,0.01372349076,815,0.01397280581,815,0.01401207689,815,0.01373297535,815,0.01358268876,
814,0.06382547319,814,0.006448382512,814,0.006627471186,814,0.006604262628,814,0.008494648151,814,0.01093142014,814,0.01254622638,814,0.01342799421,814,0.01369693503,814,0.01402009744,814,0.01417307742,814,0.01369853783,814,0.01351872645,
813,0.06384813786,813,0.006587783806,813,0.006657251623,813,0.006711114664,813,0.008637534454,813,0.01109898277,813,0.01274328213,813,0.01368787885,813,0.01379891951,813,0.01415721793,813,0.01404367853,813,0.01379127707,813,0.01356687769,
812,0.06372890621,812,0.006828932092,812,0.006936523598,812,0.007037932053,812,0.008919694461,812,0.01126820408,812,0.0131015107,812,0.01381495316,812,0.01404445432,812,0.0143748587,812,0.01423611864,812,0.01399256103,812,0.01388080232,
811,0.06368739158,811,0.007080265321,811,0.007056506816,811,0.007209158037,811,0.009117728099,811,0.01162936538,811,0.0133127505,811,0.01412753295,811,0.01434189547,811,0.01445305068,811,0.01438986976,811,0.01411761157,811,0.01396374311,
810,0.06359285861,810,0.007309682667,810,0.007230634801,810,0.007361020427,810,0.009421177208,810,0.01181525923,810,0.01355101354,810,0.01426680014,810,0.01437258441,810,0.01466403902,810,0.01457512844,810,0.01428381447,810,0.01417476218,
809,0.06368736178,809,0.007278409321,809,0.007444673683,809,0.007482174318,809,0.009427685291,809,0.01196184848,809,0.01358800288,809,0.01448353287,809,0.01441566553,809,0.01470160577,809,0.01457197033,809,0.01427653804,809,0.01416553464,
808,0.06363289803,808,0.007502822205,808,0.007625069469,808,0.007570645306,808,0.009894664399,808,0.01214069687,808,0.01385575999,808,0.01472616103,808,0.0146469567,808,0.01488659624,808,0.01487861294,808,0.01457293332,808,0.01439463254,
807,0.06365531683,807,0.007391351741,807,0.007810916752,807,0.007974484935,807,0.009922763333,807,0.01216774341,807,0.01401258539,807,0.01486428175,807,0.01455617603,807,0.01484440546,807,0.01478724834,807,0.01433630381,807,0.01413234696,
806,0.06368241459,806,0.007663191762,806,0.008032229729,806,0.008040904999,806,0.01029613987,806,0.01240969356,806,0.01425912324,806,0.01502693724,806,0.01474638004,806,0.01500274055,806,0.01481397822,806,0.01452469826,806,0.01438628417,
805,0.06375429779,805,0.007863921113,805,0.008164174855,805,0.008189629763,805,0.01042339206,805,0.01256149448,805,0.01455090288,805,0.01529110502,805,0.01503382437,805,0.01501887199,805,0.01504411455,805,0.01471810136,805,0.01457590517,
804,0.06378658861,804,0.008210785687,804,0.008454764262,804,0.00854807999,804,0.01060815994,804,0.01290714554,804,0.01467855182,804,0.01557303499,804,0.01525177155,804,0.01528560836,804,0.01523421053,804,0.01487397868,804,0.01468412112,
803,0.06378640234,803,0.008662462234,803,0.008748955093,803,0.008661326952,803,0.01105373353,803,0.01354382932,803,0.01498304587,803,0.01561634243,803,0.01573896222,803,0.01579377614,803,0.01544952206,803,0.0151075786,803,0.01488110423,
802,0.06387744099,802,0.008828992955,802,0.008883971721,802,0.008838715032,802,0.01124626119,802,0.01372373104,802,0.01522013545,802,0.01611036435,802,0.0160501916,802,0.01603241079,802,0.01608903334,802,0.01554580219,802,0.01537313592,
801,0.06411236525,801,0.008992522024,801,0.00892717205,801,0.008997808211,801,0.01122500934,801,0.01396082994,801,0.0153182419,801,0.01596993953,801,0.01592493244,801,0.01614955999,801,0.01607471704,801,0.01556112245,801,0.01551232021,
800,0.06408659369,800,0.009228161536,800,0.009319581091,800,0.009317941032,800,0.01173839159,800,0.01440185774,800,0.01568488032,800,0.01633847505,800,0.01626322046,800,0.01640387438,800,0.01644113474,800,0.01596083678,800,0.01588978432,
799,0.0642201826,799,0.009542167187,799,0.009461732581,799,0.009528248571,799,0.01187218633,799,0.01450189389,799,0.01592127979,799,0.01666229032,799,0.0164765697,799,0.01660094038,799,0.01646041125,799,0.01613857225,799,0.01596314646,
798,0.06422108412,798,0.009736222215,798,0.009768441319,798,0.009912196547,798,0.0123689957,798,0.0148262186,798,0.01612264104,798,0.01685576141,798,0.01679521613,798,0.0169687178,798,0.01678805985,798,0.01643911749,798,0.01613720134,
797,0.06436861306,797,0.01003326941,797,0.00994241517,797,0.01003011689,797,0.01229440048,797,0.01521919761,797,0.01654099673,797,0.0168166887,797,0.01717530377,797,0.01703806221,797,0.01700322703,797,0.01653690822,797,0.01645129733,
796,0.06458169967,796,0.01010660268,796,0.009785358794,796,0.009919611737,796,0.01244949084,796,0.01543847099,796,0.01641787961,796,0.01691728272,796,0.01715292595,796,0.01734936237,796,0.01714899391,796,0.01666898839,796,0.01655713096,
795,0.06439244747,795,0.01064699516,795,0.01035451237,795,0.01059998944,795,0.01311901212,795,0.01604680717,795,0.01698925719,795,0.01753502525,795,0.0176711306,795,0.01779530384,795,0.01761438139,795,0.0170806814,795,0.01696395315,
794,0.06447339803,794,0.01098284218,794,0.01066535339,794,0.01091416553,794,0.01355955936,794,0.01617809385,794,0.01726127416,794,0.01774983667,794,0.01805255376,794,0.0180592183,794,0.01789375022,794,0.01758149453,794,0.0172444135,
793,0.0648913905,793,0.01092181075,793,0.0106434403,793,0.01091246679,793,0.0137547506,793,0.01631350443,793,0.01729774661,793,0.01778359897,793,0.01793084294,793,0.01790866815,793,0.01790958457,793,0.0173842255,793,0.0172850322,
792,0.06505529583,792,0.01122150291,792,0.01116240304,792,0.01132620312,792,0.0140312463,792,0.01661210135,792,0.01745687053,792,0.01809886098,792,0.0182304997,792,0.01824626513,792,0.01805638522,792,0.01754405536,792,0.01733193174,
791,0.06513529271,791,0.01151377428,791,0.01159605104,791,0.01176618505,791,0.01459702663,791,0.01702223346,791,0.01813772507,791,0.01858520508,791,0.01847179979,791,0.0185636729,791,0.01844300702,791,0.01791349612,791,0.01772912778,
